Transaction Date,Post Date,Description,Category,Type,Amount,Memo,Date,Year,Month,Week,Day,Hour,DayOfWeek,IsWeekend,IsMonthEnd,DayOfWeek_sin,DayOfWeek_cos,Hour_sin,Hour_cos,Cleaned_Description,IsLargeAmount,IsVeryLargeAmount,AmountLevel,IsRecurring,Type_Adjustment,Type_Fee,Type_Return,Type_Sale,ZScore_Amount,IsOutlier_Z,PromptText
2023-11-17,11/29/2023,AIRBNB  HM4Q3SPB8Y,Travel,sale,-199.71,,2023-11-28,2023,11,48,28,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,airbnb  hm4q3spb8y,0,0,small,1,False,False,False,True,-2.3437285287019605,0,"Transaction de -199.71€ chez airbnb  hm4q3spb8y, de type Sale, catégorie Travel"
2023-11-17,11/14/2023,Amazon.com*JZ24W9QG3,Shopping,sale,-215.64,,2023-11-13,2023,11,46,13,0,0,0,0,0.0,1.0,0.0,1.0,amazoncomjz24w9qg3,0,0,small,1,False,False,False,True,-2.58067873548939,0,"Transaction de -215.64€ chez amazoncomjz24w9qg3, de type Sale, catégorie Shopping"
2023-11-17,11/6/2023,STARBUCKS 800-782-7282,Food & Drink,sale,-10.0,,2023-11-05,2023,11,44,5,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,starbucks 8007827282,0,0,large,1,False,False,False,True,0.47810598037797397,0,"Transaction de -10.0€ chez starbucks 8007827282, de type Sale, catégorie Food & Drink"
2023-11-17,12/14/2023,APPLE.COM/BILL,Shopping,sale,-7.45,,2023-12-13,2023,12,50,13,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,applecombill,0,0,very_large,1,False,False,False,True,0.5160358628204063,0,"Transaction de -7.45€ chez applecombill, de type Sale, catégorie Shopping"
2023-11-17,11/20/2023,KROGER,Groceries,sale,-34.45,,2023-11-19,2023,11,46,19,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,kroger,0,0,medium,1,False,False,False,True,0.11442534284171124,0,"Transaction de -34.45€ chez kroger, de type Sale, catégorie Groceries"
2023-11-17,10/30/2023,TARGET.COM  *,Shopping,sale,-11.71,,2023-10-29,2023,10,43,29,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,targetcom  ,0,0,large,1,False,False,False,True,0.4526706474459899,0,"Transaction de -11.71€ chez targetcom  , de type Sale, catégorie Shopping"
2023-11-17,10/15/2023,DisneyPLUS,Bills & Utilities,sale,-26.68,,2023-10-13,2023,10,41,13,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,disneyplus,0,0,medium,1,False,False,False,True,0.22999992581335796,0,"Transaction de -26.68€ chez disneyplus, de type Sale, catégorie Bills & Utilities"
2023-11-17,12/3/2023,AMZN Mktp US*5652R6JJ3,Shopping,sale,-10.66,,2023-12-01,2023,12,48,1,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,amzn mktp us5652r6jj3,0,0,large,0,False,False,False,True,0.4682888343340503,0,"Transaction de -10.66€ chez amzn mktp us5652r6jj3, de type Sale, catégorie Shopping"
2023-11-17,11/29/2023,LIBERTY CENTER PARKING,Shopping,sale,-1.5,,2023-11-27,2023,11,48,27,0,0,0,0,0.0,1.0,0.0,1.0,liberty center parking,0,0,very_large,1,False,False,False,True,0.6045389218527483,0,"Transaction de -1.5€ chez liberty center parking, de type Sale, catégorie Shopping"
2023-11-17,10/19/2023,KROGER,Groceries,sale,-93.98,,2023-10-17,2023,10,42,17,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-0.7710514813927966,0,"Transaction de -93.98€ chez kroger, de type Sale, catégorie Groceries"
2023-11-17,10/4/2023,LOVELAND KIDS CHILDCARE,Personal,sale,-305.0,,2023-10-02,2023,10,40,2,0,0,0,0,0.0,1.0,0.0,1.0,loveland kids childcare,0,0,small,1,False,False,False,True,-3.9098608119818414,1,"Transaction de -305.0€ chez loveland kids childcare, de type Sale, catégorie Personal"
2023-11-17,11/19/2023,SPEEDWAY 01829 705 CORWIN,Gas,sale,-4.38,,2023-11-17,2023,11,46,17,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,speedway 01829 705 corwin,0,0,very_large,1,False,False,False,True,0.5617004663883541,0,"Transaction de -4.38€ chez speedway 01829 705 corwin, de type Sale, catégorie Gas"
2023-11-17,10/12/2023,PANERA BREAD #204922 O,Food & Drink,sale,-9.98,,2023-10-12,2023,10,41,12,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4784034696520323,0,"Transaction de -9.98€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-11-17,11/30/2023,Tony's of Cincinnati,Food & Drink,sale,-192.62,,2023-11-28,2023,11,48,28,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,tonys of cincinnati,0,0,small,1,False,False,False,True,-2.2382685810482954,0,"Transaction de -192.62€ chez tonys of cincinnati, de type Sale, catégorie Food & Drink"
2023-11-17,12/17/2023,DD DOORDASH PENNSTATI,Food & Drink,sale,-36.48,,2023-12-16,2023,12,50,16,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,dd doordash pennstati,0,0,medium,0,False,False,False,True,0.08423018152479464,0,"Transaction de -36.48€ chez dd doordash pennstati, de type Sale, catégorie Food & Drink"
2023-11-17,10/25/2023,NAYAX VENDING 47,Food & Drink,sale,-5.5,,2023-10-24,2023,10,43,24,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,nayax vending 47,0,0,very_large,1,False,False,False,True,0.5450410670410898,0,"Transaction de -5.5€ chez nayax vending 47, de type Sale, catégorie Food & Drink"
2023-11-17,12/1/2023,PANERA BREAD #204922 O,Food & Drink,sale,-10.08,,2023-12-01,2023,12,48,1,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4769160232817408,0,"Transaction de -10.08€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-11-17,10/26/2023,FIVE STAR FOOD,Food & Drink,sale,-3.15,,2023-10-25,2023,10,43,25,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,five star food,0,0,very_large,1,False,False,False,True,0.5799960567429392,0,"Transaction de -3.15€ chez five star food, de type Sale, catégorie Food & Drink"
2023-11-17,10/22/2023,WENDYS 10547,Food & Drink,sale,-10.03,,2023-10-19,2023,10,42,19,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,wendys 10547,0,0,large,1,False,False,False,True,0.47765974646688647,0,"Transaction de -10.03€ chez wendys 10547, de type Sale, catégorie Food & Drink"
2023-11-17,11/17/2023,CHIPOTLE 1667,Food & Drink,sale,-15.0,,2023-11-16,2023,11,46,16,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,chipotle 1667,0,0,large,1,False,False,False,True,0.4037336618634008,0,"Transaction de -15.0€ chez chipotle 1667, de type Sale, catégorie Food & Drink"
2023-11-17,12/1/2023,THE MASON GRILL,Food & Drink,sale,-18.18,,2023-11-30,2023,11,48,30,0,3,0,1,0.43388373911755823,-0.900968867902419,0.0,1.0,the mason grill,0,0,large,1,False,False,False,True,0.3564328672881323,0,"Transaction de -18.18€ chez the mason grill, de type Sale, catégorie Food & Drink"
2023-11-17,11/12/2023,KROGER,Groceries,sale,-169.15,,2023-11-09,2023,11,45,9,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-1.8891649179408894,0,"Transaction de -169.15€ chez kroger, de type Sale, catégorie Groceries"
2023-11-17,11/12/2023,AMZN Mktp US*9Y0CG1Z63,Shopping,sale,-32.54,,2023-11-11,2023,11,45,11,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,amzn mktp us9y0cg1z63,0,0,medium,1,False,False,False,True,0.14283556851427825,0,"Transaction de -32.54€ chez amzn mktp us9y0cg1z63, de type Sale, catégorie Shopping"
2023-11-17,10/25/2023,Amazon.com*M87RG9KD3,Shopping,sale,-48.71,,2023-10-25,2023,10,43,25,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,amazoncomm87rg9kd3,0,0,small,1,False,False,False,True,-0.09768450956185132,0,"Transaction de -48.71€ chez amazoncomm87rg9kd3, de type Sale, catégorie Shopping"
2023-11-17,9/28/2023,FSP*FLEET FEET CINCINNATI,Shopping,sale,-172.48,,2023-09-27,2023,9,39,27,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,fspfleet feet cincinnati,0,0,small,1,False,False,False,True,-1.9386968820715949,0,"Transaction de -172.48€ chez fspfleet feet cincinnati, de type Sale, catégorie Shopping"
2023-11-17,12/14/2023,DisneyPLUS,Bills & Utilities,sale,-26.68,,2023-12-13,2023,12,50,13,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,disneyplus,0,0,medium,1,False,False,False,True,0.22999992581335796,0,"Transaction de -26.68€ chez disneyplus, de type Sale, catégorie Bills & Utilities"
2023-11-17,11/19/2023,TARGET        00024869,Shopping,return,7.04,,2023-11-18,2023,11,46,18,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,target        00024869,1,0,very_large,1,False,False,True,False,0.7315668418756393,0,"Transaction de 7.04€ chez target        00024869, de type Return, catégorie Shopping"
2023-11-18,10/12/2023,KROGER 408,Groceries,sale,-18.21,,2023-10-11,2023,10,41,11,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,kroger 408,0,0,large,1,False,False,False,True,0.35598663337704484,0,"Transaction de -18.21€ chez kroger 408, de type Sale, catégorie Groceries"
2023-11-18,12/12/2023,PANERA BREAD #204922 O,Food & Drink,sale,-10.08,,2023-12-12,2023,12,50,12,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4769160232817408,0,"Transaction de -10.08€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-11-18,12/5/2023,KROGER,Groceries,sale,-43.97,,2023-12-04,2023,12,49,4,0,0,0,0,0.0,1.0,0.0,1.0,kroger,0,0,medium,1,False,False,False,True,-0.027179551610035952,0,"Transaction de -43.97€ chez kroger, de type Sale, catégorie Groceries"
2023-11-18,11/15/2023,AMZN Mktp US*GC8DW4ZC3,Shopping,sale,-15.99,,2023-11-14,2023,11,46,14,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,amzn mktp usgc8dw4zc3,0,0,large,0,False,False,False,True,0.38900794279751527,0,"Transaction de -15.99€ chez amzn mktp usgc8dw4zc3, de type Sale, catégorie Shopping"
2023-11-18,12/22/2023,AMZN Mktp US*XG7J13XK3,Shopping,sale,-24.54,,2023-12-21,2023,12,51,21,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,amzn mktp usxg7j13xk3,0,0,medium,1,False,False,False,True,0.26183127813759527,0,"Transaction de -24.54€ chez amzn mktp usxg7j13xk3, de type Sale, catégorie Shopping"
2023-11-18,12/6/2023,LOVELAND KIDS CHILDCARE,Personal,sale,-305.0,,2023-12-05,2023,12,49,5,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,loveland kids childcare,0,0,small,1,False,False,False,True,-3.9098608119818414,1,"Transaction de -305.0€ chez loveland kids childcare, de type Sale, catégorie Personal"
2023-11-18,10/30/2023,Amazon.com*PB3V65LV3,Shopping,sale,-22.02,,2023-10-30,2023,10,44,30,0,0,0,0,0.0,1.0,0.0,1.0,amazoncompb3v65lv3,0,0,medium,1,False,False,False,True,0.2993149266689401,0,"Transaction de -22.02€ chez amazoncompb3v65lv3, de type Sale, catégorie Shopping"
2023-11-18,10/1/2023,ANNUAL MEMBERSHIP FEE,Fees & Adjustments,fee,-49.0,,2023-10-01,2023,10,39,1,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,annual membership fee,0,0,small,0,False,True,False,False,-0.10199810403569655,0,"Transaction de -49.0€ chez annual membership fee, de type Fee, catégorie Fees & Adjustments"
2023-11-18,12/21/2023,CHIPOTLE ONLINE,Food & Drink,sale,-36.32,,2023-12-21,2023,12,51,21,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,chipotle online,0,0,medium,1,False,False,False,True,0.08661009571726093,0,"Transaction de -36.32€ chez chipotle online, de type Sale, catégorie Food & Drink"
2023-11-18,11/19/2023,SKYLINE CHILI 15,Food & Drink,sale,-29.36,,2023-11-17,2023,11,46,17,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,skyline chili 15,0,0,medium,0,False,False,False,True,0.19013636308954676,0,"Transaction de -29.36€ chez skyline chili 15, de type Sale, catégorie Food & Drink"
2023-11-18,11/29/2023,AMZN Mktp US*LP7TF41J3,Shopping,sale,-21.62,,2023-11-28,2023,11,48,28,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,amzn mktp uslp7tf41j3,0,0,medium,0,False,False,False,True,0.305264712150106,0,"Transaction de -21.62€ chez amzn mktp uslp7tf41j3, de type Sale, catégorie Shopping"
2023-11-18,10/22/2023,FLYING J 604,Gas,sale,-11.98,,2023-10-21,2023,10,42,21,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,flying j 604,0,0,large,1,False,False,False,True,0.448654542246203,0,"Transaction de -11.98€ chez flying j 604, de type Sale, catégorie Gas"
2023-11-18,10/26/2023,SHELL OIL 57544412000,Gas,sale,-1.75,,2023-10-24,2023,10,43,24,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,shell oil 57544412000,0,0,very_large,1,False,False,False,True,0.6008203059270196,0,"Transaction de -1.75€ chez shell oil 57544412000, de type Sale, catégorie Gas"
2023-11-18,10/22/2023,WENDYS 644,Food & Drink,sale,-25.76,,2023-10-20,2023,10,42,20,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,wendys 644,0,0,medium,0,False,False,False,True,0.24368443242003937,0,"Transaction de -25.76€ chez wendys 644, de type Sale, catégorie Food & Drink"
2023-11-18,11/12/2023,Amazon.com,Shopping,return,8.19,,2023-11-11,2023,11,45,11,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,amazoncom,1,0,very_large,1,False,False,True,False,0.748672475133991,0,"Transaction de 8.19€ chez amazoncom, de type Return, catégorie Shopping"
2023-11-18,12/19/2023,KROGER,Groceries,sale,-109.66,,2023-12-18,2023,12,51,18,0,0,0,0,0.0,1.0,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-1.004283072254498,0,"Transaction de -109.66€ chez kroger, de type Sale, catégorie Groceries"
2023-11-18,11/14/2023,Offer:CVS,Fees & Adjustments,adjustment,3.1,,2023-11-14,2023,11,46,14,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,offercvs,1,0,very_large,0,True,False,False,False,0.6729614548861556,0,"Transaction de 3.1€ chez offercvs, de type Adjustment, catégorie Fees & Adjustments"
2023-11-18,10/4/2023,KROGER 408,Groceries,sale,-12.78,,2023-10-03,2023,10,40,3,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,kroger 408,0,0,large,1,False,False,False,True,0.43675497128387125,0,"Transaction de -12.78€ chez kroger 408, de type Sale, catégorie Groceries"
2023-11-18,11/19/2023,SPEEDWAY 01829 705 CORWIN,Gas,sale,-4.38,,2023-11-17,2023,11,46,17,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,speedway 01829 705 corwin,0,0,very_large,1,False,False,False,True,0.5617004663883541,0,"Transaction de -4.38€ chez speedway 01829 705 corwin, de type Sale, catégorie Gas"
2023-11-19,9/29/2023,EL RANCHO NUEVO,Food & Drink,sale,-60.1,,2023-09-28,2023,9,39,28,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,el rancho nuevo,0,0,small,1,False,False,False,True,-0.26710465113804893,0,"Transaction de -60.1€ chez el rancho nuevo, de type Sale, catégorie Food & Drink"
2023-11-19,11/19/2023,AMZN Mktp US*A44N41PP3,Shopping,sale,-6.39,,2023-11-19,2023,11,46,19,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,amzn mktp usa44n41pp3,0,0,very_large,1,False,False,False,True,0.5318027943454957,0,"Transaction de -6.39€ chez amzn mktp usa44n41pp3, de type Sale, catégorie Shopping"
2023-11-19,10/26/2023,FIVE STAR FOOD,Food & Drink,sale,-3.15,,2023-10-25,2023,10,43,25,0,2,0,0,0.9749279121818236,-0.22252093395631434,0.0,1.0,five star food,0,0,very_large,1,False,False,False,True,0.5799960567429392,0,"Transaction de -3.15€ chez five star food, de type Sale, catégorie Food & Drink"
2023-11-19,10/29/2023,CIRCLE K # 21561,Gas,sale,-12.99,,2023-10-28,2023,10,43,28,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,circle k  21561,0,0,large,0,False,False,False,True,0.4336313339062592,0,"Transaction de -12.99€ chez circle k  21561, de type Sale, catégorie Gas"
2023-11-19,11/6/2023,CHEESECAKE LIBERTY CNTR,Food & Drink,sale,-53.99,,2023-11-05,2023,11,44,5,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,cheesecake liberty cntr,0,0,small,1,False,False,False,True,-0.17622167791324056,0,"Transaction de -53.99€ chez cheesecake liberty cntr, de type Sale, catégorie Food & Drink"
2023-11-19,12/24/2023,KROGER,Groceries,sale,-131.72,,2023-12-21,2023,12,51,21,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-1.3324137415407946,0,"Transaction de -131.72€ chez kroger, de type Sale, catégorie Groceries"
2023-11-19,11/12/2023,Amazon.com*ZS59K2NO3,Shopping,sale,-4.26,,2023-11-11,2023,11,45,11,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,amazoncomzs59k2no3,0,0,very_large,1,False,False,False,True,0.5634854020327039,0,"Transaction de -4.26€ chez amazoncomzs59k2no3, de type Sale, catégorie Shopping"
2023-11-19,11/28/2023,POPEYES 13914,Food & Drink,sale,-10.44,,2023-11-27,2023,11,48,27,0,0,0,0,0.0,1.0,0.0,1.0,popeyes 13914,0,0,large,1,False,False,False,True,0.4715612163486915,0,"Transaction de -10.44€ chez popeyes 13914, de type Sale, catégorie Food & Drink"
2023-11-19,11/14/2023,Amazon.com*JZ24W9QG3,Shopping,sale,-215.64,,2023-11-13,2023,11,46,13,0,0,0,0,0.0,1.0,0.0,1.0,amazoncomjz24w9qg3,0,0,small,1,False,False,False,True,-2.58067873548939,0,"Transaction de -215.64€ chez amazoncomjz24w9qg3, de type Sale, catégorie Shopping"
2023-11-19,11/19/2023,Amazon.com*JM2D96893,Shopping,sale,-106.74,,2023-11-19,2023,11,46,19,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,amazoncomjm2d96893,0,0,small,1,False,False,False,True,-0.960849638241987,0,"Transaction de -106.74€ chez amazoncomjm2d96893, de type Sale, catégorie Shopping"
2023-11-19,11/10/2023,CVS/PHARMACY #02964,Health & Wellness,sale,-3.62,,2023-11-09,2023,11,45,9,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,cvspharmacy 02964,0,0,very_large,1,False,False,False,True,0.5730050588025694,0,"Transaction de -3.62€ chez cvspharmacy 02964, de type Sale, catégorie Health & Wellness"
2023-11-19,11/12/2023,Amazon.com*ZS59K2NO3,Shopping,sale,-4.26,,2023-11-11,2023,11,45,11,0,5,1,0,-0.9749279121818236,-0.2225209339563146,0.0,1.0,amazoncomzs59k2no3,0,0,very_large,1,False,False,False,True,0.5634854020327039,0,"Transaction de -4.26€ chez amazoncomzs59k2no3, de type Sale, catégorie Shopping"
2023-11-19,11/6/2023,AMZN Mktp US,Shopping,return,17.28,,2023-11-05,2023,11,44,5,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,amzn mktp us,1,1,very_large,1,False,False,True,False,0.883881350193485,0,"Transaction de 17.28€ chez amzn mktp us, de type Return, catégorie Shopping"
2023-11-19,11/12/2023,MCDONALD'S F39386,Food & Drink,sale,-10.17,,2023-11-10,2023,11,45,10,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,mcdonalds f39386,0,0,large,1,False,False,False,True,0.4755773215484784,0,"Transaction de -10.17€ chez mcdonalds f39386, de type Sale, catégorie Food & Drink"
2023-11-19,11/3/2023,KROGER FUEL 4426,Gas,sale,-46.11,,2023-11-02,2023,11,44,2,0,3,0,0,0.43388373911755823,-0.900968867902419,0.0,1.0,kroger fuel 4426,0,0,medium,1,False,False,False,True,-0.059010903934273266,0,"Transaction de -46.11€ chez kroger fuel 4426, de type Sale, catégorie Gas"
2023-11-19,12/1/2023,PANERA BREAD #204922 O,Food & Drink,sale,-10.08,,2023-12-01,2023,12,48,1,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,panera bread 204922 o,0,0,large,1,False,False,False,True,0.4769160232817408,0,"Transaction de -10.08€ chez panera bread 204922 o, de type Sale, catégorie Food & Drink"
2023-11-19,10/16/2023,Amazon.com*TP9V93MC2,Shopping,sale,-14.4,,2023-10-15,2023,10,41,15,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,amazoncomtp9v93mc2,0,0,large,0,False,False,False,True,0.4126583400851496,0,"Transaction de -14.4€ chez amazoncomtp9v93mc2, de type Sale, catégorie Shopping"
2023-11-19,11/29/2023,TST* ELEMENT EATERY - STA,Food & Drink,sale,-19.83,,2023-11-28,2023,11,48,28,0,1,0,0,0.7818314824680298,0.6234898018587336,0.0,1.0,tst element eatery  sta,0,0,large,0,False,False,False,True,0.33189000217832315,0,"Transaction de -19.83€ chez tst element eatery  sta, de type Sale, catégorie Food & Drink"
2023-11-19,11/19/2023,KROGER,Groceries,sale,-151.74,,2023-11-17,2023,11,46,17,0,4,0,0,-0.433883739117558,-0.9009688679024191,0.0,1.0,kroger,0,0,small,1,False,False,False,True,-1.6302005048731456,0,"Transaction de -151.74€ chez kroger, de type Sale, catégorie Groceries"
2023-11-19,11/6/2023,AMZN Mktp US,Shopping,return,16.0,,2023-11-05,2023,11,44,5,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,amzn mktp us,1,0,very_large,1,False,False,True,False,0.8648420366537543,0,"Transaction de 16.0€ chez amzn mktp us, de type Return, catégorie Shopping"
2023-11-19,10/31/2023,SPI*DUKE-ENERGY,Bills & Utilities,sale,-186.65,,2023-10-30,2023,10,44,30,0,0,0,0,0.0,1.0,0.0,1.0,spidukeenergy,0,0,small,1,False,False,False,True,-2.149468032741895,0,"Transaction de -186.65€ chez spidukeenergy, de type Sale, catégorie Bills & Utilities"
2023-11-19,10/31/2023,BUC-EE'S #57,Gas,sale,-52.27,,2023-10-29,2023,10,43,29,0,6,1,0,-0.7818314824680299,0.6234898018587334,0.0,1.0,bucees 57,0,0,small,0,False,False,False,True,-0.15063760034422743,0,"Transaction de -52.27€ chez bucees 57, de type Sale, catégorie Gas"
2023-11-19,10/1/2023,Subway 31642,Food & Drink,sale,-17.99,,2023-09-30,2023,9,39,30,0,5,1,1,-0.9749279121818236,-0.2225209339563146,0.0,1.0,subway 31642,0,0,large,0,False,False,False,True,0.3592590153916861,0,"Transaction de -17.99€ chez subway 31642, de type Sale, catégorie Food & Drink"
